0.03968439030340305,0.0011570245782831323,0.003043627923158038,0.013544955713408104,0.004618448811597141,0.010325553982971726,0.0015282268912624433,0.01938269359334413,0.030302010280666314,0.0011407537418508214,0.0075298588390514,0.02566310206743399
0.0011570245782831323,0.00023474569001692415,-9.454376171046635e-05,0.0001459177647506707,0.0002393319641120891,0.0005883315311294572,0.0005034776203753003,0.0009246372541237967,0.001287892415212231,0.0003623175201701936,0.0002863921259747983,0.0011305432157991324
0.003043627923158038,-9.454376171046635e-05,0.002653599223611385,0.0030548597694800388,0.0037360764567845603,0.004873318595098113,0.0020870820077653327,0.003671534429995937,0.0028659068888344085,0.0005100856759713972,-2.143721810958799e-05,0.0038997551801122675
0.013544955713408104,0.0001459177647506707,0.0030548597694800388,0.006352058664205689,0.004207770171342177,0.006617160984629702,0.0018495346491104756,0.008165515477328848,0.010564692106256346,0.0005555416358285679,0.002060077824460815,0.010096137000227622
0.004618448811597141,0.0002393319641120891,0.0037360764567845603,0.004207770171342177,0.005958803555841167,0.008054698699227892,0.004102918314998484,0.0063211332147693235,0.005142560655798004,0.0014194106250611316,8.08159045136455e-05,0.006704810314981118
0.010325553982971726,0.0005883315311294572,0.004873318595098113,0.006617160984629702,0.008054698699227892,0.011470116099095758,0.005657619312604574,0.010401068708215954,0.010217772695738377,0.00216015690085358,0.001017641932887916,0.011619219245191341
0.0015282268912624433,0.0005034776203753003,0.0020870820077653327,0.0018495346491104756,0.004102918314998484,0.005657619312604574,0.003638302444156371,0.004230864763517172,0.0030555114080906163,0.0015612031599272647,-0.0001276856075704675,0.004278121913527324
0.01938269359334413,0.0009246372541237967,0.003671534429995937,0.008165515477328848,0.0063211332147693235,0.010401068708215954,0.004230864763517172,0.01291238554154361,0.016539056667898823,0.0019516418688992473,0.003197308018159937,0.015761145670004743
0.030302010280666314,0.001287892415212231,0.0028659068888344085,0.010564692106256346,0.005142560655798004,0.010217772695738377,0.0030555114080906163,0.016539056667898823,0.024319553912274174,0.0018251515424885698,0.005666677378166014,0.021286444042563933
0.0011407537418508214,0.0003623175201701936,0.0005100856759713972,0.0005555416358285679,0.0014194106250611316,0.00216015690085358,0.0015612031599272647,0.0019516418688992473,0.0018251515424885698,0.0008032347562943423,0.00015334008264576444,0.0020948676470999086
0.0075298588390514,0.0002863921259747983,-2.143721810958799e-05,0.002060077824460815,8.08159045136455e-05,0.001017641932887916,-0.0001276856075704675,0.003197308018159937,0.005666677378166014,0.00015334008264576444,0.0015794395863431387,0.004452115764919443
0.02566310206743399,0.0011305432157991324,0.0038997551801122675,0.010096137000227622,0.006704810314981118,0.011619219245191341,0.004278121913527324,0.015761145670004743,0.021286444042563933,0.0020948676470999086,0.004452115764919443,0.019630450290320622
